web-scraper-order,web-scraper-start-url,text_raw,price_raw,model_raw,type_year_km_transmission_fuel
1705078111-283,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW 430 430i xDrive Cabriolet M Sport SteptronicCHF 75'900ab CHF 1'215 / MonatNeuwagen10 kmAutomatBenzin1806 (VD)PreisCHF 75'900Finanzierungab CHF 1'215 / MonatAnfragen MerkenDetails","CHF 75'900","430i xDrive Cabriolet M Sport Steptronic","Neuwagen10 kmAutomatBenzin1806 (VD)"
1705078111-284,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW 120 120i M Sport SteptronicCHF 44'900ab CHF 719 / MonatNeuwagen10 kmAutomatBenzin1806 (VD)PreisCHF 44'900Finanzierungab CHF 719 / MonatAnfragen MerkenDetails","CHF 44'900","120i M Sport Steptronic","Neuwagen10 kmAutomatBenzin1806 (VD)"
1705078111-285,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW M3 M3 Touring xDrive Competition MCHF 129'900ab CHF 2'080 / MonatNeuwagen10 kmAutomatBenzin1806 (VD)PreisCHF 129'900Finanzierungab CHF 2'080 / MonatAnfragen MerkenDetails","CHF 129'900","M3 Touring xDrive Competition M","Neuwagen10 kmAutomatBenzin1806 (VD)"
1705078111-286,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW X1 X1 xDrive 30eCHF 69'900ab CHF 1'119 / MonatNeuwagen10 kmAutomatBenzin/Elektro1806 (VD)PreisCHF 69'900Finanzierungab CHF 1'119 / MonatAnfragen MerkenDetails","CHF 69'900","X1 xDrive 30e","Neuwagen10 kmAutomatBenzin/Elektro1806 (VD)"
1705078111-287,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW i4 i4 M50CHF 92'900ab CHF 1'487 / MonatNeuwagen10 kmAutomatElektro1806 (VD)PreisCHF 92'900Finanzierungab CHF 1'487 / MonatAnfragen MerkenDetails","CHF 92'900","i4 M50","Neuwagen10 kmAutomatElektro1806 (VD)"
1705078111-288,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW X1 X1 xDrive 30e xLineCHF 76'010ab CHF 1'217 / MonatNeuwagen10 kmAutomatBenzin/Elektro1950 (VS)PreisCHF 76'010Finanzierungab CHF 1'217 / MonatAnfragen MerkenDetails","CHF 76'010","X1 xDrive 30e xLine","Neuwagen10 kmAutomatBenzin/Elektro1950 (VS)"
1705078111-289,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW 118 118i Essential EditionCHF 21'900ab CHF 351 / Monat4.5 / 6Occasion11.201933.300 kmManuellBenzin8750 (GL)PreisCHF 21'900Finanzierungab CHF 351 / Monat4.5 / 6Anfragen MerkenDetails","CHF 21'900","118i Essential Edition","Occasion11.201933.300 kmManuellBenzin8750 (GL)"
1705078111-290,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=71","BMW X4M X4M xDrive Competition SteptronicCHF 89'500ab CHF 1'433 / Monat5 / 6Occasion11.20229.300 kmAutomatBenzin8051 (ZH)PreisCHF 89'500Finanzierungab CHF 1'433 / Monat5 / 6Anfragen MerkenDetails","CHF 89'500","X4M xDrive Competition Steptronic","Occasion11.20229.300 kmAutomatBenzin8051 (ZH)"
1705078117-291,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW 120 120d xDrive Steptronic M SportCHF 36'900ab CHF 591 / Monat5 / 6Occasion11.202227.400 kmAutomatDiesel4132 (BL)PreisCHF 36'900Finanzierungab CHF 591 / Monat5 / 6Anfragen MerkenDetails","CHF 36'900","120d xDrive Steptronic M Sport","Occasion11.202227.400 kmAutomatDiesel4132 (BL)"
1705078117-292,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW 520 520d xDrive 48V Touring Pure M Sport EditionCHF 50'900ab CHF 815 / Monat5 / 6Occasion12.202229.900 kmAutomatElektro/Diesel8953 (ZH)PreisCHF 50'900Finanzierungab CHF 815 / Monat5 / 6Anfragen MerkenDetails","CHF 50'900","520d xDrive 48V Touring Pure M Sport Edition","Occasion12.202229.900 kmAutomatElektro/Diesel8953 (ZH)"
1705078117-293,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW X2 X2 M35i SteptronicCHF 53'900ab CHF 863 / Monat4.5 / 6Occasion08.202216.400 kmAutomatBenzin1726 (FR)PreisCHF 53'900Finanzierungab CHF 863 / Monat4.5 / 6Anfragen MerkenDetails","CHF 53'900","X2 M35i Steptronic","Occasion08.202216.400 kmAutomatBenzin1726 (FR)"
1705078117-294,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW X5 X5 xDrive 48V 40i M Sport SteptronicCHF 87'900ab CHF 1'407 / Monat4 / 6Occasion09.202230.000 kmAutomatBenzin/Elektro1726 (FR)PreisCHF 87'900Finanzierungab CHF 1'407 / Monat4 / 6Anfragen MerkenDetails","CHF 87'900","X5 xDrive 48V 40i M Sport Steptronic","Occasion09.202230.000 kmAutomatBenzin/Elektro1726 (FR)"
1705078117-295,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW 520 520d xDrive 48V M Sport SteptronicCHF 79'999ab CHF 1'281 / Monat4.5 / 6Vorführwagen01.20243.000 kmAutomatElektro/Diesel4147 (BL)PreisCHF 79'999Finanzierungab CHF 1'281 / Monat4.5 / 6Anfragen MerkenDetails","CHF 79'999","520d xDrive 48V M Sport Steptronic","Vorführwagen01.20243.000 kmAutomatElektro/Diesel4147 (BL)"
1705078117-296,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW X6M X6M Steptronic M CompetitionCHF 122'900ab CHF 1'968 / Monat3.5 / 6Occasion01.202184.000 kmAutomatBenzin1847 (VD)PreisCHF 122'900Finanzierungab CHF 1'968 / Monat3.5 / 6Anfragen MerkenDetails","CHF 122'900","X6M Steptronic M Competition","Occasion01.202184.000 kmAutomatBenzin1847 (VD)"
1705078117-297,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW M440 M440i xDrive 48V Coupé SteptronicCHF 58'500ab CHF 937 / Monat5 / 6Occasion02.202227.800 kmAutomatBenzin/Elektro8051 (ZH)PreisCHF 58'500Finanzierungab CHF 937 / Monat5 / 6Anfragen MerkenDetails","CHF 58'500","M440i xDrive 48V Coupé Steptronic","Occasion02.202227.800 kmAutomatBenzin/Elektro8051 (ZH)"
1705078117-298,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW X7 X7 xDrive 48V 40d  M Sport Pro SteptronicCHF 139'900ab CHF 2'240 / MonatNeuwagen10 kmAutomatElektro/Diesel1895 (VS)PreisCHF 139'900Finanzierungab CHF 2'240 / MonatAnfragen MerkenDetails","CHF 139'900","X7 xDrive 48V 40d  M Sport Pro Steptronic","Neuwagen10 kmAutomatElektro/Diesel1895 (VS)"
1705078117-299,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW 420 420i Cabriolet SteptronicCHF 27'900ab CHF 447 / Monat5 / 6Occasion05.201526.600 kmAutomatBenzin8750 (GL)PreisCHF 27'900Finanzierungab CHF 447 / Monat5 / 6Anfragen MerkenDetails","CHF 27'900","420i Cabriolet Steptronic","Occasion05.201526.600 kmAutomatBenzin8750 (GL)"
1705078117-300,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=70","BMW 120 120d xDrive Steptronic M SportCHF 28'800ab CHF 461 / Monat5 / 6Occasion04.202176.600 kmAutomatDiesel3400 (BE)PreisCHF 28'800Finanzierungab CHF 461 / Monat5 / 6Anfragen MerkenDetails","CHF 28'800","120d xDrive Steptronic M Sport","Occasion04.202176.600 kmAutomatDiesel3400 (BE)"
1705078123-301,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 116 116iCHF 8'800ab CHF 141 / Monat5 / 6Occasion09.2013104.000 kmManuellBenzin4625 (SO)PreisCHF 8'800Finanzierungab CHF 141 / Monat5 / 6Anfragen MerkenDetails","CHF 8'800","116i","Occasion09.2013104.000 kmManuellBenzin4625 (SO)"
1705078123-302,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 330 330e Steptronic M SportCHF 39'900ab CHF 639 / Monat5 / 6Occasion03.202042.000 kmAutomatBenzin/Elektro6015 (LU)PreisCHF 39'900Finanzierungab CHF 639 / Monat5 / 6Anfragen MerkenDetails","CHF 39'900","330e Steptronic M Sport","Occasion03.202042.000 kmAutomatBenzin/Elektro6015 (LU)"
1705078123-303,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 230 230e xDrive Active Tourer M SportCHF 63'800ab CHF 1'021 / MonatNeuwagen10 kmAutomatBenzin/Elektro8032 (ZH)PreisCHF 63'800Finanzierungab CHF 1'021 / MonatAnfragen MerkenDetails","CHF 63'800","230e xDrive Active Tourer M Sport","Neuwagen10 kmAutomatBenzin/Elektro8032 (ZH)"
1705078123-304,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW X3 X3 xDrive 30i M Sport SteptronicCHF 47'300ab CHF 757 / Monat4.5 / 6Occasion04.202052.800 kmAutomatBenzin7000 (GR)PreisCHF 47'300Finanzierungab CHF 757 / Monat4.5 / 6Anfragen MerkenDetails","CHF 47'300","X3 xDrive 30i M Sport Steptronic","Occasion04.202052.800 kmAutomatBenzin7000 (GR)"
1705078123-305,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW X5 X5 xDrive M50d SteptronicCHF 33'800ab CHF 541 / Monat4.5 / 6Occasion07.2014128.200 kmAutomatDiesel8424 (ZH)PreisCHF 33'800Finanzierungab CHF 541 / Monat4.5 / 6Anfragen MerkenDetails","CHF 33'800","X5 xDrive M50d Steptronic","Occasion07.2014128.200 kmAutomatDiesel8424 (ZH)"
1705078123-306,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 218 Active Tourer 218i Active TourerCHF 14'900ab CHF 239 / Monat5 / 6Occasion03.201671.500 kmAutomatBenzin4123 (BL)PreisCHF 14'900Finanzierungab CHF 239 / Monat5 / 6Anfragen MerkenDetails","CHF 14'900","218i Active Tourer","Occasion03.201671.500 kmAutomatBenzin4123 (BL)"
1705078123-307,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 135 135i CoupéCHF 16'000ab CHF 256 / Monat1.5 / 6Occasion06.2011220.000 kmAutomatBenzin2556 (BE)PreisCHF 16'000Finanzierungab CHF 256 / Monat1.5 / 6Anfragen MerkenDetails","CHF 16'000","135i Coupé","Occasion06.2011220.000 kmAutomatBenzin2556 (BE)"
1705078123-308,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 118 118i Essential EditionCHF 27'800ab CHF 445 / Monat5 / 6Occasion08.202218.000 kmManuellBenzin2540 (SO)PreisCHF 27'800Finanzierungab CHF 445 / Monat5 / 6Anfragen MerkenDetails","CHF 27'800","118i Essential Edition","Occasion08.202218.000 kmManuellBenzin2540 (SO)"
1705078123-309,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW 520 520d xDrive 48V Touring Pure M Sport EditionCHF 52'900ab CHF 847 / Monat5 / 6Occasion12.202224.500 kmAutomatElektro/Diesel8953 (ZH)PreisCHF 52'900Finanzierungab CHF 847 / Monat5 / 6Anfragen MerkenDetails","CHF 52'900","520d xDrive 48V Touring Pure M Sport Edition","Occasion12.202224.500 kmAutomatElektro/Diesel8953 (ZH)"
1705078123-310,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=69","BMW M135 M135i xDrive SteptronicCHF 36'900ab CHF 591 / Monat5 / 6Occasion06.202047.100 kmAutomatBenzin4132 (BL)PreisCHF 36'900Finanzierungab CHF 591 / Monat5 / 6Anfragen MerkenDetails","CHF 36'900","M135i xDrive Steptronic","Occasion06.202047.100 kmAutomatBenzin4132 (BL)"
1705078131-311,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW 325 325Ci CabrioletCHF 6'500ab CHF 104 / MonatOccasion04.2001211.200 kmManuellBenzin8712 (ZH)PreisCHF 6'500Finanzierungab CHF 104 / MonatAnfragen MerkenDetails","CHF 6'500","325Ci Cabriolet","Occasion04.2001211.200 kmManuellBenzin8712 (ZH)"
1705078131-312,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW X5 X5 xDrive 40d SteptronicCHF 13'900ab CHF 223 / Monat5 / 6Occasion02.2012210.000 kmAutomatDiesel5430 (AG)PreisCHF 13'900Finanzierungab CHF 223 / Monat5 / 6Anfragen MerkenDetails","CHF 13'900","X5 xDrive 40d Steptronic","Occasion02.2012210.000 kmAutomatDiesel5430 (AG)"
1705078131-313,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW M550 M550d xDrive Touring SteptronicCHF 27'800ab CHF 445 / Monat5 / 6Occasion02.2013124.000 kmAutomatDiesel4616 (SO)PreisCHF 27'800Finanzierungab CHF 445 / Monat5 / 6Anfragen MerkenDetails","CHF 27'800","M550d xDrive Touring Steptronic","Occasion02.2013124.000 kmAutomatDiesel4616 (SO)"
1705078131-314,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW X7 X7 xDrive 48V 40d SteptronicCHF 65'900ab CHF 1'055 / Monat4.5 / 6Occasion12.202197.800 kmAutomatElektro/Diesel3172 (BE)PreisCHF 65'900Finanzierungab CHF 1'055 / Monat4.5 / 6Anfragen MerkenDetails","CHF 65'900","X7 xDrive 48V 40d Steptronic","Occasion12.202197.800 kmAutomatElektro/Diesel3172 (BE)"
1705078131-315,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW X3 X3 M40d Individual SteptronicCHF 49'900ab CHF 799 / Monat4.5 / 6Occasion01.202074.200 kmAutomatDiesel8107 (ZH)PreisCHF 49'900Finanzierungab CHF 799 / Monat4.5 / 6Anfragen MerkenDetails","CHF 49'900","X3 M40d Individual Steptronic","Occasion01.202074.200 kmAutomatDiesel8107 (ZH)"
1705078131-316,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW 218 Active Tourer 218d Active Tourer DKGCHF 47'900ab CHF 767 / MonatNeuwagen10 kmAutomatDiesel8500 (TG)PreisCHF 47'900Finanzierungab CHF 767 / MonatAnfragen MerkenDetails","CHF 47'900","218d Active Tourer DKG","Neuwagen10 kmAutomatDiesel8500 (TG)"
1705078131-317,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW 220 Active Tourer 220d xDrive Active Tourer M Sport SteptronicCHF 18'900ab CHF 303 / Monat5 / 6Occasion03.201694.000 kmAutomatDiesel6015 (LU)PreisCHF 18'900Finanzierungab CHF 303 / Monat5 / 6Anfragen MerkenDetails","CHF 18'900","220d xDrive Active Tourer M Sport Steptronic","Occasion03.201694.000 kmAutomatDiesel6015 (LU)"
1705078131-318,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW M4 M4 Coupé CompetitionCHF 69'800ab CHF 1'117 / Monat5 / 6Occasion03.202126.500 kmAutomatBenzin4614 (SO)PreisCHF 69'800Finanzierungab CHF 1'117 / Monat5 / 6Anfragen MerkenDetails","CHF 69'800","M4 Coupé Competition","Occasion03.202126.500 kmAutomatBenzin4614 (SO)"
1705078131-319,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW iX iX1 xDrive 30CHF 61'700ab CHF 988 / Monat4 / 6Occasion06.20234.000 kmAutomatElektro9443 (SG)PreisCHF 61'700Finanzierungab CHF 988 / Monat4 / 6Anfragen MerkenDetails","CHF 61'700","iX1 xDrive 30","Occasion06.20234.000 kmAutomatElektro9443 (SG)"
1705078131-320,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=68","BMW i3 i3s (120Ah)CHF 27'500ab CHF 440 / Monat5 / 6Occasion06.202043.500 kmAutomatElektro4614 (SO)PreisCHF 27'500Finanzierungab CHF 440 / Monat5 / 6Anfragen MerkenDetails","CHF 27'500","i3s (120Ah)","Occasion06.202043.500 kmAutomatElektro4614 (SO)"
1705078137-321,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW X5 X5 xDrive 35i SteptronicCHF 31'990ab CHF 512 / Monat4.5 / 6Occasion03.201478.200 kmAutomatBenzin9205 (SG)PreisCHF 31'990Finanzierungab CHF 512 / Monat4.5 / 6Anfragen MerkenDetails","CHF 31'990","X5 xDrive 35i Steptronic","Occasion03.201478.200 kmAutomatBenzin9205 (SG)"
1705078137-322,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW M2 M2 SteptronicCHF 77'560ab CHF 1'242 / MonatNeuwagen1 kmAutomatBenzin3400 (BE)PreisCHF 77'560Finanzierungab CHF 1'242 / MonatAnfragen MerkenDetails","CHF 77'560","M2 Steptronic","Neuwagen1 kmAutomatBenzin3400 (BE)"
1705078137-323,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW 218 Gran Tourer 218d xDrive Gran Tourer Steptronic Fleet EditionCHF 14'850ab CHF 238 / Monat5.5 / 6Occasion04.2019135.000 kmAutomatDiesel6015 (LU)PreisCHF 14'850Finanzierungab CHF 238 / Monat5.5 / 6Anfragen MerkenDetails","CHF 14'850","218d xDrive Gran Tourer Steptronic Fleet Edition","Occasion04.2019135.000 kmAutomatDiesel6015 (LU)"
1705078137-324,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW X3 X3 xDrive 20d (2.0d) SteptronicCHF 4'9006 / 6Occasion06.2008212.000 kmAutomatDiesel8105 (ZH)PreisCHF 4'9006 / 6Anfragen MerkenDetails","CHF 4'900","X3 xDrive 20d (2.0d) Steptronic","Occasion06.2008212.000 kmAutomatDiesel8105 (ZH)"
1705078137-325,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW 525 525d Touring xDrive Luxury Line SteptronicCHF 12'499ab CHF 200 / Monat5.5 / 6Occasion12.2014229.250 kmAutomatDiesel3612 (BE)PreisCHF 12'499Finanzierungab CHF 200 / Monat5.5 / 6Anfragen MerkenDetails","CHF 12'499","525d Touring xDrive Luxury Line Steptronic","Occasion12.2014229.250 kmAutomatDiesel3612 (BE)"
1705078137-326,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW 428 428i Coupé xDrive M Sport SteptronicCHF 17'900ab CHF 287 / Monat5 / 6Occasion01.2016146.000 kmAutomatBenzin9470 (SG)PreisCHF 17'900Finanzierungab CHF 287 / Monat5 / 6Anfragen MerkenDetails","CHF 17'900","428i Coupé xDrive M Sport Steptronic","Occasion01.2016146.000 kmAutomatBenzin9470 (SG)"
1705078137-327,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW X5 X5 xDrive 48V 40d M Sport Pro SteptronicCHF 124'000ab CHF 1'985 / Monat4 / 6Occasion01.20244.000 kmAutomatElektro/Diesel4624 (SO)PreisCHF 124'000Finanzierungab CHF 1'985 / Monat4 / 6Anfragen MerkenDetails","CHF 124'000","X5 xDrive 48V 40d M Sport Pro Steptronic","Occasion01.20244.000 kmAutomatElektro/Diesel4624 (SO)"
1705078137-328,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW X3 X3 M40d SteptronicCHF 39'999ab CHF 640 / Monat4 / 6Occasion11.2018125.000 kmAutomatDiesel8570 (TG)PreisCHF 39'999Finanzierungab CHF 640 / Monat4 / 6Anfragen MerkenDetails","CHF 39'999","X3 M40d Steptronic","Occasion11.2018125.000 kmAutomatDiesel8570 (TG)"
1705078137-329,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW 116 116d SteptronicCHF 18'900ab CHF 303 / Monat5 / 6Occasion02.202093.200 kmAutomatDiesel4574 (SO)PreisCHF 18'900Finanzierungab CHF 303 / Monat5 / 6Anfragen MerkenDetails","CHF 18'900","116d Steptronic","Occasion02.202093.200 kmAutomatDiesel4574 (SO)"
1705078137-330,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=67","BMW 116 116i SteptronicCHF 16'900ab CHF 271 / Monat4.5 / 6Occasion02.201450.800 kmAutomatBenzin4574 (SO)PreisCHF 16'900Finanzierungab CHF 271 / Monat4.5 / 6Anfragen MerkenDetails","CHF 16'900","116i Steptronic","Occasion02.201450.800 kmAutomatBenzin4574 (SO)"
1705078143-331,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW X6M X6M SteptronicCHF 62'800ab CHF 1'005 / Monat5 / 6Occasion06.201872.800 kmAutomat sequentiellBenzin8105 (ZH)PreisCHF 62'800Finanzierungab CHF 1'005 / Monat5 / 6Anfragen MerkenDetails","CHF 62'800","X6M Steptronic","Occasion06.201872.800 kmAutomat sequentiellBenzin8105 (ZH)"
1705078143-332,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW X6 X6 M50i SteptronicCHF 71'900ab CHF 1'151 / Monat4 / 6Occasion05.2020104.000 kmAutomatBenzin7000 (GR)PreisCHF 71'900Finanzierungab CHF 1'151 / Monat4 / 6Anfragen MerkenDetails","CHF 71'900","X6 M50i Steptronic","Occasion05.2020104.000 kmAutomatBenzin7000 (GR)"
1705078143-333,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW 320 320d xDrive Luxury Line SteptronicCHF 31'900ab CHF 511 / Monat4.5 / 6Occasion08.201996.000 kmAutomatDiesel1726 (FR)PreisCHF 31'900Finanzierungab CHF 511 / Monat4.5 / 6Anfragen MerkenDetails","CHF 31'900","320d xDrive Luxury Line Steptronic","Occasion08.201996.000 kmAutomatDiesel1726 (FR)"
1705078143-334,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW 420 420d 48V Gran Coupé M Sport SteptronicCHF 48'500ab CHF 776 / Monat5 / 6Occasion01.20235.800 kmAutomatElektro/Diesel8051 (ZH)PreisCHF 48'500Finanzierungab CHF 776 / Monat5 / 6Anfragen MerkenDetails","CHF 48'500","420d 48V Gran Coupé M Sport Steptronic","Occasion01.20235.800 kmAutomatElektro/Diesel8051 (ZH)"
1705078143-335,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW X6 X6 xDrive 40d SteptronicCHF 14'900ab CHF 239 / Monat5 / 6Occasion10.2010185.000 kmAutomatDiesel1654 (FR)PreisCHF 14'900Finanzierungab CHF 239 / Monat5 / 6Anfragen MerkenDetails","CHF 14'900","X6 xDrive 40d Steptronic","Occasion10.2010185.000 kmAutomatDiesel1654 (FR)"
1705078143-336,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW X5 X5 xDrive M50d SteptronicCHF 34'500ab CHF 552 / Monat4 / 6Occasion05.2015169.600 kmAutomatDiesel8181 (ZH)PreisCHF 34'500Finanzierungab CHF 552 / Monat4 / 6Anfragen MerkenDetails","CHF 34'500","X5 xDrive M50d Steptronic","Occasion05.2015169.600 kmAutomatDiesel8181 (ZH)"
1705078143-337,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW 335 335i xDrive Touring SteptronicCHF 21'900ab CHF 351 / Monat3.5 / 6Occasion04.2014154.500 kmAutomatBenzin9434 (SG)PreisCHF 21'900Finanzierungab CHF 351 / Monat3.5 / 6Anfragen MerkenDetails","CHF 21'900","335i xDrive Touring Steptronic","Occasion04.2014154.500 kmAutomatBenzin9434 (SG)"
1705078143-338,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW 320 320d xDrive 48V Touring SteptronicCHF 47'900ab CHF 767 / Monat5 / 6Occasion04.202328.271 kmAutomatElektro/Diesel6340 (ZH)PreisCHF 47'900Finanzierungab CHF 767 / Monat5 / 6Anfragen MerkenDetails","CHF 47'900","320d xDrive 48V Touring Steptronic","Occasion04.202328.271 kmAutomatElektro/Diesel6340 (ZH)"
1705078143-339,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW 330 330i x-Drive SteptronicCHF 7'500ab CHF 120 / Monat5.5 / 6Occasion11.2008178.000 kmAutomatBenzin1852 (VD)PreisCHF 7'500Finanzierungab CHF 120 / Monat5.5 / 6Anfragen MerkenDetails","CHF 7'500","330i x-Drive Steptronic","Occasion11.2008178.000 kmAutomatBenzin1852 (VD)"
1705078143-340,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=66","BMW M140 M140i xDrive SteptronicCHF 32'800ab CHF 525 / Monat4.5 / 6Occasion07.201947.000 kmAutomatBenzin9450 (SG)PreisCHF 32'800Finanzierungab CHF 525 / Monat4.5 / 6 MerkenDetails","CHF 32'800","M140i xDrive Steptronic","Occasion07.201947.000 kmAutomatBenzin9450 (SG)"
